class,subclass,moisture_pct,conductivity_mS_cm,ferrous_flag,eddy_index,transparency_0_1,specularity_0_1,density_g_per_l,compliance_N_per_mm,acoustic_peak_hz,acoustic_decay_ms,nir_organic_idx,uv_fluor_0_1,surface_wetness_0_1,color_texture_entropy
compostable,paper/cardboard,43.441135001447705,0.0,0,0.0,0.04849875102330528,0.2312368851756892,282.27703728027996,1.0141675687537526,911.0896993789017,46.3573141785087,0.7595764523020025,0.22601220376843728,0.2886037288856418,0.6508886767694625
recyclable,metal_ferrous,6.676770625060776,570.9441930292556,1,0.06620863832107086,0.0022328091325537055,0.7661125512533568,1925.2594732130628,12.630909120665986,7238.072220612984,598.6226469922292,0.05446727658333342,0.06089011698743631,0.1380470748742866,0.025310430865444516
compostable,food,72.34842991404403,12.215086711956246,0,0.02416765615895105,0.0,0.13022580939835224,368.16189024026414,0.24959499752627112,443.77994142280903,114.94216317123806,0.8712674289013608,0.04001747071520422,0.7858874172034237,0.7679226523903202
landfill,film,6.840833130845298,0.10822518046094032,0,0.013814785855523738,0.1268408143898111,0.40864277435261714,266.9377866868572,1.2678275718206844,1470.361670691087,210.6325272450149,0.4334134564362391,0.014286617283423453,0.028621039248422714,0.4794414508657972
compostable,food,77.55835953885227,5.984245346089447,0,0.013618921286667637,0.01019870715982555,0.23608057108788788,452.5573978406331,0.9752976714382519,487.86783723707583,52.28983082723843,0.6989028485909737,0.0,0.4623796085491765,0.632055198121378
recyclable,metal_nonferrous,12.121739792592063,730.4091772564293,0,0.8478030164715783,0.0,0.8093699372919881,1047.2447292528466,7.182533290687955,5538.7351480884945,547.0772810116525,0.12816859497695354,0.0,0.19646547365728345,0.12632047650406172
recyclable,plastic,4.448015981220155,0.6524248749522662,0,0.07702947709061204,0.673816633877602,0.5936736529040751,167.51222111954868,2.388478970329034,1301.0731414569323,174.70410193966072,0.21306677445420308,0.6131090629262812,0.1479988650370652,0.18685344827991823
landfill,styrofoam,6.089161272648788,0.2112700576121757,0,0.0,0.0004993143048430335,0.15098832400653708,60.92922546308379,0.83115429079227,1186.0231658810112,101.55165503813502,0.0,0.23151703854460287,0.0,0.3954446520621542
compostable,food,87.78576450078421,7.861692399197023,0,0.0481869488037116,0.16494490618096252,0.12097291516482728,396.53969743190737,0.8633461192794252,815.9144291461425,56.92849932116829,0.7863850546323313,0.060275077379764494,0.4983324233448584,0.48976176642189617
compostable,food,78.44548998242189,7.100501002876497,0,0.027230070504122034,0.0,0.15868477646212184,446.0124011226647,0.4479707856818651,474.29249771221384,22.953773862559025,0.776102007380723,0.08649914307987804,0.72397845879961,0.476678983088885
recyclable,plastic,7.1009465710256645,0.7129557592505587,0,0.14617567438017273,0.3593919073270301,0.8117188093692158,213.10263215940378,1.4092288635799795,885.3877238471847,145.76052952423024,0.12021880336252677,0.26650620268892977,0.003126953135529506,0.33919649028365884
compostable,paper/cardboard,37.72995050878465,3.271935501423476,0,0.0035584797634414522,0.01903577667389031,0.14013851578555225,288.8380751349003,0.7743119972730603,897.5387978374042,47.7873702982875,0.6303962062024102,0.260509349793225,0.4405685780416841,0.44121848519197004
compostable,paper/cardboard,36.34158989844066,4.014314401193339,0,0.030359895527829035,0.08131023763870178,0.15875049723138593,292.71743961035804,0.2,952.6502098244105,77.78809799724101,0.8474135998626307,0.1823212884974105,0.1716554870697557,0.49251797688078236
compostable,food,81.10470027875921,0.0,0,0.03790076628152231,0.025846947415828027,0.16174344095884394,643.4664753906509,0.724209828966383,446.29387041883354,47.72019436461781,0.6478547678936556,0.02965926765303059,0.6683304641758457,0.4815384567418579
landfill,film,13.812342007447969,0.9191666022643049,0,0.1031288703482075,0.38849940624101675,0.46441274658590037,110.17001383045857,0.7794683887671096,926.38665827056,173.21764456149393,0.29203098174852044,0.3687701786717524,0.4766710680585103,0.8794303682100265
landfill,textile,34.51872752022925,1.4396697222730237,0,0.04711674201908004,0.011406507453488937,0.31315523088967867,109.61108201713766,0.8797865488210241,300.0,148.0643346715358,0.30341919833374714,0.3755603301286248,0.28243081769686446,0.8348915073641949
compostable,food,66.22852469141432,18.063374799388956,0,0.03371015477580408,0.14243044166482058,0.13595488436006276,530.2385765709488,0.5245168848847361,759.1743563726029,52.02919030978174,0.8796004250301824,0.06637118927183228,0.6903717734337252,0.6110102981338047
recyclable,metal_nonferrous,12.29104634076835,492.33219604769334,0,0.8012899830320378,0.0014330630500000371,0.7587275749494129,814.9215484714088,4.73368630806787,5165.820770307753,655.703272522846,0.05891265685881298,0.04810964812870301,0.13731450299298537,0.27206894964226686
compostable,paper/cardboard,35.22582859688718,0.0,0,0.05391445755621731,0.1748644347386556,0.19096856097725673,392.117757976681,1.2701147115735696,565.8186402810173,79.70441577590857,0.7305542373417565,0.1254542737507867,0.3172020083847446,0.4862900663736328
landfill,contaminated_paper_plastic,33.7500169906348,11.742976767895845,0,0.12396370052409707,0.3439262085534994,0.5515468228419808,105.17991026582516,1.5977962212315597,1488.1629788232876,234.5782255552047,0.5386697076263495,0.4405525175696131,0.990173293909919,0.7408577196057697
recyclable,metal_ferrous,13.743828935561186,584.086404698787,1,0.08700218229058009,0.0,0.8228486952696271,1991.8216611614887,10.52531418294321,5304.729089319333,522.4729675239257,0.08857098839765598,0.11960193757935457,0.10889035002372098,0.33181970672340255
compostable,paper/cardboard,20.876454646760383,5.6410878158836315,0,0.008672108175705535,0.12158083930902018,0.19466290585534407,211.3919354566229,1.1976181163149082,1096.000694827687,85.29346662284233,0.8154490356680822,0.30258184713382363,0.48783722819874936,0.4310514841590505
landfill,textile,40.136667205431145,3.3984492855880695,0,0.03593255392927849,0.000734098454841875,0.1541433972667398,199.73540122436134,1.3738988211503875,1479.3700537537488,150.70889565535185,0.40104773743839084,0.13093221823170198,0.2841821218022767,0.9225984828976788
recyclable,glass,6.043188825527174,0.0,0,0.001479279197542347,0.5989188267012768,0.6863010422306057,614.5145452096722,9.149763141991096,3037.3908670057276,768.2406076978488,0.06340334887518691,0.3802343558226315,0.21290854893965,0.2585345603010283
recyclable,plastic,13.848142934697465,0.27302137657792713,0,0.1096805877586294,0.48153903131017023,0.7853136967382403,236.59910382817455,1.8119745349573466,1669.403149608815,79.7647495101094,0.11007025129113815,0.368457459167154,0.0,0.569617998575956
recyclable,paper/cardboard,33.85577081695045,2.981684786466851,0,0.0,0.11632683007558653,0.17789317639646263,359.0374717364866,1.7078343854668094,1094.236127179014,104.56842339862006,0.5906839315852762,0.5778150848331717,0.16592041815995293,0.4784875476913192
recyclable,metal_nonferrous,0.0,523.7140847865179,0,0.8026754774378522,0.0,0.8792952890341333,1149.488994285411,10.893628573071535,6540.186760735977,563.3026480899061,0.13326472547720145,0.0,0.11117213393727174,0.226502463118878
recyclable,glass,22.11225270400018,0.0,0,0.03586209663849961,1.0,0.6646735864561841,843.626644166341,9.738779228975847,3997.0837630035385,681.3441749483987,0.06648739623234388,0.12470951186883522,0.19830852401604476,0.22610780322964352
landfill,film,9.348004893603886,0.43214493038521207,0,0.042026147115850496,0.5522348078103277,0.5282842538566298,129.0068790526198,0.809596277456387,814.134353263603,118.40533438599971,0.4531158713073231,0.14309818589561998,0.19984185990172432,0.5418767005095464
recyclable,metal_ferrous,5.501369400511846,600.2965267133716,1,0.09598620066908936,0.0,0.7897265229484097,2013.1542809513685,15.06010952070627,6564.242023819506,728.1603001681079,0.08023647527476101,0.1250137304500494,0.10596076750614182,0.3025632113872583
recyclable,glass,15.248218328068434,0.0,0,0.0400298116366051,0.8268014916450688,0.6161499383616047,714.3783055576001,8.46365583870509,1500.0,595.716294425859,0.04496740701414827,0.2639339851187149,0.03555786539915837,0.158488619982951
recyclable,paper/cardboard,31.568987063196474,0.4776525953849705,0,0.021198195481590073,0.1286628249766994,0.22496497053813908,397.2443387163685,0.9685185315663387,626.6522024218536,100.1393451570077,0.8241222726265749,0.7639913380157282,0.3031177135565888,0.3229826085135034
recyclable,glass,8.782883257797895,1.1692960691478034,0,0.008846684395021183,0.7420315795430458,0.7019995486206418,800.0433164283684,17.443457297706615,5108.856728795978,659.9450734519027,0.03775553723251654,0.0,0.01798247314100536,0.19149417717591316
landfill,film,6.169678428980933,0.20731317962578963,0,0.05213014065274708,0.573134930233474,0.7446370523983366,99.7306163299331,0.47764850064850867,1626.3287360064892,178.80463612511866,0.2582864841868996,0.3510005013332451,0.24463531926674068,0.6786877024571422
compostable,paper/cardboard,59.50491248172493,2.5547169239293517,0,0.019554420416325734,0.09610411553834927,0.17922355972359785,226.82870649658832,1.5293119662710821,956.4403807779386,90.44033129834143,0.64197071781774,0.3364209518321711,0.4497054117999665,0.4170618743949047
compostable,food,64.6321107638422,12.388173023558616,0,0.0033809976717792435,0.06352284128899194,0.14598095124406904,421.3262343760308,0.27310908448960053,384.64573388633346,88.8847806456439,0.8600733750099504,0.011571132864101427,0.7148998458143838,0.6901664548046147
compostable,food,64.2190239438197,15.935353372052045,0,0.0,0.1415729382927177,0.24435520965770297,393.6989217474354,0.07171636772728063,770.7744748330826,67.13650386868456,0.9190253049578769,0.0,0.610093746556934,0.600629243966182
compostable,paper/cardboard,26.508489262135686,0.5756522716479129,0,0.01778669262885341,0.03516788863423959,0.23893885868164888,266.7713519597298,0.2,806.2944858445485,64.03640447890069,0.5894979347631244,0.03150880341329129,0.3664112707749455,0.6992961242372346
recyclable,metal_ferrous,8.188949373571974,703.5110514504919,1,0.08263131278473598,0.006916185751213884,0.8691182904005551,1300.5363224465784,11.991641667999296,6360.291517581,548.3904064943661,0.05876397547749248,0.0010037212608877757,0.0,0.13318569516722334
compostable,food,76.47845768141383,16.41188300832374,0,0.020872048927449077,0.13475255202153766,0.10018805106124384,473.35289462846913,0.31438235357548794,235.99549775585882,54.705772727367865,0.817037056236127,0.0499488442837918,0.5961368530189216,0.4312419043593799
landfill,contaminated_paper_plastic,37.14930007823038,1.9728785319165314,0,0.13852724786253764,0.0,0.3330453350590345,176.4659538384438,0.5042786697297067,1159.9878835391153,102.22451287434316,0.45227780354675784,0.35543543353449275,0.32573365529560416,0.7055383972087357
landfill,film,13.54095318069549,0.3424000089193356,0,0.0352863641384517,0.4362922126961278,0.3135649962962811,152.3741834480189,0.9817238733087387,1151.5398485423657,127.05015467383073,0.3637857775969372,0.22695211676776736,0.2909186632281743,0.7945946300888318
compostable,food,77.36233483042949,17.907732639963285,0,0.02342736562379941,0.044217585880587974,0.1259117043528569,272.5773611559087,0.3200389479013228,407.8722458080425,96.42805565547289,0.8474894631654769,0.0,0.7486125954092192,0.553790126350042
landfill,film,12.7680741439764,0.4808298024645251,0,0.039789904230442194,0.7410724713026169,0.37166735462656886,146.14777230283718,0.1131854889415077,1248.8325914669545,73.08520781739117,0.22216897441234237,0.22419035120030115,0.3005604027882109,0.517081362368223
recyclable,glass,9.588170021079344,0.3895341375301937,0,0.03573372701509177,0.7580234021682075,0.6806390488964491,1086.1465996182824,10.604867823609252,4256.7591560724995,797.8980042391767,0.0470139863883725,0.284419057787003,0.09377428510908216,0.15240485483038618
landfill,textile,19.679044385924897,0.34210151142525913,0,0.051219273283990036,0.13473898417085553,0.2687302131849315,91.34228197385198,1.800374430430268,300.0,167.53249533322162,0.5401467606506156,0.15946383378108536,0.42366563475958785,0.6924282936454784
recyclable,glass,23.266040284762788,0.3684193639700867,0,0.0,0.8255494046074563,0.8048203967675276,690.4558794171171,7.499153352483782,5034.1854890638715,750.6732256824861,0.10338491809946963,0.2285395448910003,0.13837002556412584,0.1367698814190459
landfill,film,13.067995352490971,0.0,0,0.0,0.2503818034302675,0.6024986079740283,167.36033433857907,0.8148881040144104,1354.0982146415827,78.425457481826,0.31102350056939965,0.3512113157259837,0.3179598519108239,0.5726939353371516
recyclable,paper/cardboard,36.183381367931275,0.0,0,0.024479899378020975,0.1715734341617528,0.24950882641157085,263.36896129513224,3.057054607884181,816.8746313006643,82.08840436668825,0.6986876065009262,0.7810245498934936,0.0363805149295829,0.312784028809421
landfill,textile,26.82523634407338,0.3701137624272849,0,0.0304374823436265,0.27806385994777083,0.4395475115585487,139.72638423698447,1.2519102174195795,628.2932481315419,167.11008811111435,0.6330032048583842,0.22557192357624226,0.1132185513023795,0.7432157141533074
recyclable,metal_ferrous,5.696751552015304,630.3420611431828,1,0.0494631506897495,0.0,0.8468321988624964,1230.0696084955434,16.172917074004204,5372.835586168043,570.6322093547128,0.03873185235858256,0.07852105866803978,0.07348549029747978,0.148133328037879
landfill,contaminated_paper_plastic,51.319103799028284,7.087564936540337,0,0.03328011371452473,0.2844079790123119,0.20438514746728953,268.6850618737871,1.6768644230762013,300.0,139.74980762902285,0.44592405657545264,0.31074127645084665,0.741420365245481,0.6151318650092539
recyclable,metal_ferrous,3.1652020706947717,751.5411880254023,1,0.04866915633465315,0.013784673554538081,0.8029941455113617,1583.5664918983525,9.232761045468141,7008.835217708281,378.21795945018016,0.05537099737135112,0.0,0.15551385865530065,0.2716589339759652
landfill,contaminated_paper_plastic,30.78208981703856,3.9636637636774763,0,0.12184539198829444,0.30429390899965786,0.4526530975150793,259.6465506400886,0.5646851946852033,300.0,190.1844010253505,0.5930354166432585,0.3283332233510821,0.34302913544265995,0.8057402598257055
compostable,food,66.98291455628342,19.936338796292183,0,0.016500804866091828,0.012212742025357763,0.1929207874856323,342.18384218507555,0.5070452893422821,498.1762006711593,97.14738914578945,0.8579758586303962,0.07824811288783992,0.822664944880043,0.7668249058820775
recyclable,paper/cardboard,21.956551289460485,0.8870710328099858,0,0.03237112713955849,0.25899734877103875,0.20988233614728746,300.4941389759185,1.4703890934979538,1237.3154300723143,91.00971838780603,0.6896158846996845,0.481146220539724,0.14096860635744882,0.41405587076066935
recyclable,metal_ferrous,15.815542380717389,620.649291130207,1,0.03348238798997881,0.0050968923122465615,0.7929921268787573,2050.2529090841135,16.058401604690175,6440.111114556668,505.69946294537095,0.0,0.0,0.0,0.2135190340987386
landfill,textile,25.592800979343245,1.9092873966936939,0,0.04815713201179818,0.17569527361278203,0.20397691174570143,143.46311041668724,0.6517383477997604,597.0004333592998,174.6334165228536,0.37379334431050387,0.04551235889307764,0.08776137988636246,0.5959631852280937
landfill,film,27.205192333776694,0.5573180552665924,0,0.09532285761473222,0.3508303365112033,0.30921864650421693,186.73029711711504,1.184644661635032,1128.6674215520977,125.45747251369332,0.3462210578581098,0.13214004498587886,0.1107194957996816,0.44878402398593575
landfill,contaminated_paper_plastic,42.14920260529722,0.0,0,0.04268926332133789,0.23978855353706036,0.31274196180116864,297.76519308689114,1.6835386662006413,1284.7034678846221,200.21395290374335,0.6990163341400755,0.4446393166450452,0.4901648579348947,0.6350304744430367
landfill,film,13.561296377134544,1.0661008935778784,0,0.03106465577182521,0.5249635646107751,0.6948896632547226,144.15924186643605,1.289387153988891,862.1308051351325,114.64589485872689,0.11875113096636875,0.31621136745550704,0.3085453016537819,0.7768894737868843
landfill,styrofoam,0.3582433124461115,0.5790617032389525,0,0.03863177810428222,0.01386098722777531,0.27324040220178025,72.84556513342064,0.581754337468499,920.4034614220236,94.89766878876496,0.07724572756528393,0.255099357917427,0.009985758372896406,0.7002724562659276
compostable,food,84.32888823317414,15.733367855728648,0,0.0504201245431876,0.0025541739587581352,0.28978905583324466,561.8629877112462,0.4408611781952635,727.1240294365888,42.342662189709145,0.7540388670777861,0.03739871937322097,0.6206533437903977,0.4732130828687696
landfill,contaminated_paper_plastic,64.16026475000663,6.4686616201721785,0,0.11618499669760203,0.17663670371251852,0.38269076786387946,390.9174833143358,2.1976663735076816,1950.5483467328108,84.0273232153663,0.43794739974325575,0.405504936895259,0.3980644072984942,0.7965429052098715
recyclable,plastic,7.600939274609365,0.24466588719344884,0,0.031128829943483517,0.95,0.7860180909398599,253.0517980762098,1.3367540512555243,1319.5124692224495,153.4599703136522,0.22342630748693468,0.011521602068645331,0.0,0.3053611699909876
landfill,film,3.6916731437139525,0.8451192782451626,0,0.0198583285762598,0.3661342285769906,0.6679997844919215,258.3401326869759,1.5625023274728194,711.0659984735248,30.0,0.48596142591001035,0.620348741748918,0.2839216473572709,0.40942676316272675
landfill,styrofoam,2.767357602617427,0.4540313327024733,0,0.01037998164519742,0.023937259657193524,0.3242088658892962,45.450921505537636,1.0552736162912852,853.1815302979462,72.11025932724237,0.21700443707341913,0.2655907670826366,0.2357519605809958,0.7045835219854875
compostable,food,68.37332346862834,17.063454542044084,0,0.024058460417025994,0.0,0.27380041610640493,665.5053207714626,0.34680282737890344,422.45968801280316,77.14663476812262,0.846756543198962,0.12609809908709813,1.0,0.5787663327007141
compostable,food,65.42043306553856,0.9654461758837822,0,0.005381399201161619,0.04834365135631015,0.293564629081423,387.8866441156594,0.5559469879097246,496.71542078544957,99.7098318362021,1.0,0.04283918589557755,0.6265840836222667,0.7252993052482886
landfill,film,21.077117598568456,0.13123307581400379,0,0.02983408572912466,0.6244406666586738,0.7989644164200674,109.1908580548908,0.9908906162935801,1217.7675910736193,162.4192043372689,0.22374243406843777,0.47220750971854525,0.0,0.5368304647798374
compostable,food,81.69767417422207,0.0,0,0.014067850818604033,0.06206609674583905,0.05791887331043942,496.3587981373872,0.44888219475346963,851.095139663098,109.3254931303714,0.7827355544705469,0.06944136019033133,0.688907865158741,0.5458008628608453
compostable,food,97.38929413373708,15.7906633672943,0,0.0,0.08282768043169149,0.07202546638181427,544.4501524490943,0.789648894751851,335.8635363296579,94.08440323110804,0.8530224741549198,0.1375442111996143,0.984518947398092,0.5705534260796555
recyclable,metal_ferrous,9.091939295736786,665.9229072012768,1,0.04705070457636872,0.0,0.8732029627431627,1709.368443206637,9.959479570956148,5458.735556712983,821.3818725755948,0.08474336532683206,0.038545948453914514,0.009037369348201013,0.11781851715786541
landfill,contaminated_paper_plastic,24.992606749005102,5.132892954067838,0,0.07152416863979696,0.46706791269386094,0.29251872421923725,352.9550762330181,1.3835760146627019,1947.9988353198949,231.86058476360634,0.26847334308846305,0.005390794141753696,0.5122523399335009,0.6865858802519531
compostable,paper/cardboard,33.0545122942417,2.286097539757905,0,0.03699223977032426,0.11464287921187183,0.22077999231661635,228.0053543968259,0.43679914515067686,801.7368107346498,115.040795630214,0.8314763622019545,0.2652658922757342,0.41440112342026014,0.5569459472578948
recyclable,metal_ferrous,4.767434975923425,561.7579544394616,1,0.057685118170828345,0.01193311005927126,0.7959781429782252,1450.6114459546475,10.46239766806035,6038.16689187455,547.9220257331606,0.09312406659963915,0.0,0.13422515161223225,0.02980977699816645
recyclable,paper/cardboard,30.2252076644239,0.5468626100700591,0,0.0,0.06297200427336308,0.163572606148375,288.1526933461907,2.6827607261032784,1516.3861885461956,155.8670939298605,0.7734864291418706,0.22021224351987112,0.0,0.195038159185232
landfill,textile,25.009508376357992,1.0811438318496203,0,0.025361453730078587,0.08261851495306291,0.3395145913871687,231.5359211615589,0.5101381117135105,795.7637587365621,118.55315123380471,0.5105255686157769,0.24072803794471406,0.11709593438037516,0.7313822316070996
recyclable,plastic,7.976536263246654,0.31320932287721326,0,0.1173470622194498,0.7048045548142106,0.6488778804888881,237.33512779981385,1.7069658860373997,1661.3198416667296,68.71710021676961,0.17587789633845224,0.08280096772518325,0.16947966632216405,0.409047086399473
landfill,contaminated_paper_plastic,63.020493874386645,4.984349962819686,0,0.0920298237894898,0.08680934264100909,0.5006178506673326,293.0112172332505,1.1660963252044751,1049.12111941514,122.5772850912863,0.5008234795163374,0.4757878219392947,0.42456744074117375,0.7844721514944951
recyclable,plastic,9.199514785760423,0.586094633556493,0,0.03033244375885636,0.23256238606430923,0.6189025855987633,269.8820639060687,2.7637917924938464,1020.8168150637352,138.67143735847134,0.1688477150779699,0.5940449610976701,0.07755409496789571,0.25668121931299215
landfill,textile,2.2102818156362893,2.3458750031777167,0,0.038553871771646556,0.17859740988654604,0.2906598341850337,191.68773363339142,1.9764081992774822,955.6949377073051,134.800134491517,0.5120588241736185,0.035030707540141925,0.7154542233828078,0.7034278915333103
recyclable,metal_nonferrous,3.4708028205684744,504.8214720446841,0,0.6619383100149941,0.0002233923931860801,0.9354837706730939,1030.2814781249556,9.12194362307417,5258.207461579647,723.7618727282503,0.05522501680285857,0.1523197960299624,0.2546687798171486,0.24567507986617876
recyclable,glass,5.535339149980449,0.47108169381120313,0,0.06383364081334937,0.8591176534502217,0.6206540270116528,668.7288448803412,7.874495270835391,4566.477090969793,1012.5890378047777,0.02638045434534253,0.16162084665334925,0.11154480155480631,0.0
landfill,contaminated_paper_plastic,34.82615323521768,7.264229835328269,0,0.02099096549577104,0.07730940643602768,0.4281017808571211,457.90295880013537,1.7165460627248776,1046.1536149099543,59.31251676168482,0.14722788893439864,0.6132198903700963,0.2589835423728345,0.7109383904406076
recyclable,glass,1.6568770706612508,1.4717644405610986,0,0.0072098094674234,0.9030917077626273,0.8059565572623397,761.1798757736676,11.595031318289905,5187.791883004969,1130.1520437839883,0.061226141342931556,0.04569631792643422,0.059560819564439114,0.20088535425343318
recyclable,plastic,7.046744286673444,0.2819823527956304,0,0.028367024330170396,0.628491203694104,0.5110755104775188,123.24517368327531,2.3699788253287792,1790.8671955568402,163.294580430112,0.3332113906035025,0.3018022066295279,0.17258922539922855,0.4516033352866479
compostable,paper/cardboard,34.57009305552244,0.9370908972815699,0,0.0,0.097335498880246,0.35580895861090966,134.39300299448226,1.1870877555802117,1060.1357337686934,93.07695504140453,0.7109497557987408,0.024094036386501094,0.3849180114410245,0.38648540344761106
landfill,styrofoam,0.39176881733402613,0.0,0,0.008248929070931211,0.03834614039745891,0.19992815616131276,58.33178530506877,0.3588894504718724,691.2948467834715,105.99975091843042,0.15550209437540977,0.0,0.07273077222764282,0.3787746458389024
compostable,food,76.68431843817656,0.0,0,0.0,0.04070771239036264,0.1747999186532444,443.2093813320125,0.8047426974484158,109.77962719227503,73.589698412629,0.6745616619690276,0.1331798606838918,0.6858311928336995,0.6503531966428941
recyclable,metal_ferrous,3.088369840039528,763.816017597364,1,0.03356284087379195,0.0,0.9006895591520148,1987.2275272367285,19.763726920592056,5560.329681891744,704.8379527621183,0.05770596268619402,0.08916793552620157,0.0,0.07372302243014359
compostable,food,61.188077070932366,15.005584146765376,0,0.0079872262016239,0.03541531251033617,0.10186347102164825,672.2733821410725,0.4966256938155165,288.45781420881997,90.56362280257973,0.7223325080023182,0.09462045165033288,0.40604948141803365,0.44061767413218833
compostable,food,76.10112931842603,0.0,0,0.015606562243249762,0.06785562857558733,0.2682315235793213,387.8075738071623,0.29787659927670307,399.6485912830927,92.88505294255185,0.8463000887727747,0.042916785736307285,0.7769901149670033,0.6116493059217648
compostable,paper/cardboard,38.59577225404818,3.8648697419093345,0,0.011697994220732609,0.11503503060602918,0.37702581111307876,290.6091486311797,1.3573228200021294,715.4857290846521,94.53127906505127,0.7568217299985843,0.20338108083241657,0.19704570204367147,0.5309542656988177
landfill,contaminated_paper_plastic,15.576021719896097,10.835541554529877,0,0.12290393633549831,0.48513331844055274,0.08235458025843595,155.74022145323477,2.095165835496984,361.4804226848455,35.41869890636275,0.3621045983919315,0.3883987577244535,0.768445014729755,0.727768090208357
recyclable,metal_ferrous,0.0,514.9942337917421,1,0.03200535818248816,0.0,0.8011596767271228,1403.9611312825577,10.84037515230672,6237.350681421332,631.2483762938389,0.08081106147714584,0.004467745640875508,0.2016852260805627,0.10199376981593859
recyclable,plastic,7.655194514086068,0.0,0,0.0,0.13702694446327168,0.8332707027465053,188.0183590845554,1.610002048591774,1499.1047534103275,106.62830335197503,0.09927480708414455,0.1690432773204976,0.029378209281942493,0.4859891244624849
compostable,food,64.81885638971022,16.5850225059296,0,0.0,0.03201851637737688,0.17408858713533937,472.0601419587005,1.1732584159951243,569.9600049135815,44.898635078949745,0.8123628602328741,0.0,0.6879100376054859,0.500033273159909
landfill,contaminated_paper_plastic,69.16533389046396,12.27630876078322,0,0.07805449474892942,0.3708365917220071,0.0,165.49382712455522,0.9180252760961091,1182.0099505665269,135.9050381123434,0.05,0.42720492374171193,0.5587308256561214,0.9422278549907978
compostable,food,92.70427460339462,18.861276985616154,0,0.01680122940073146,0.04904918960486556,0.06979765082897528,447.7784236809132,0.4278353402699654,564.5437120676179,49.31922641119193,0.8615477211392937,0.18729172391018045,0.6836859777314713,0.648205406651873
landfill,contaminated_paper_plastic,15.306305348626413,0.0,0,0.0,0.22907135124966774,0.3987198494793724,199.8514450999906,1.3211323165748896,1820.0133599313438,215.47138593907331,0.4281644391498755,0.5356144013321378,0.25802993955674103,0.7230096552533578
compostable,paper/cardboard,41.32277508398953,1.6182555608936404,0,0.016036086472405602,0.10550787344575918,0.26907991140499987,311.368277953488,1.0123476583158364,651.7834997286136,53.86986838969436,0.7733015737634819,0.24935742283674683,0.4366045287659992,0.4807010830471916
landfill,film,0.0,0.296161311276292,0,0.10057137518162153,0.29891055806929456,0.4580768911247829,202.30346545104817,1.4342747792276498,1064.571573092484,181.08289124299353,0.14230454591220537,0.48669615008881206,0.6367671329086693,0.6781823686783087
recyclable,paper/cardboard,23.213191123920165,1.9528910814937848,0,0.007701117949679138,0.06223838701781234,0.21809904709339373,420.6140440454437,1.0153423674567656,1154.9556503947683,59.36268917614354,0.6485439197054248,0.4061568432168536,0.034537535824493426,0.2860211432644676
recyclable,glass,0.0,1.9964052850303207,0,0.08237576910819408,0.9078139859910639,0.6246796218409029,871.6019595745088,7.6414489255587075,5637.47034518675,807.7506359874035,0.048633445665606685,0.14350938810502617,0.1896950514055924,0.34000978468204784
recyclable,metal_ferrous,5.895330766390675,565.842057774637,1,0.07146479290308455,0.0,0.7435799245431574,1735.288790432943,15.020190213681195,5114.61717865854,762.2271129449612,0.07112625524460466,0.10459026695373229,0.09438237107859068,0.0
recyclable,plastic,6.515589628586024,0.11942184387002652,0,0.0013586053708521464,0.5424872981267618,0.7354638379556269,194.0658511167487,0.2,2007.485557830628,169.5111610922447,0.1696300402658533,0.5042885099161919,0.18672470175379297,0.0
recyclable,metal_nonferrous,0.0,514.1791351382702,0,0.944487129426957,0.02666905222320009,0.8077724629668999,1223.3362550135043,10.696283913785612,6598.659833721856,525.2562158196417,0.08585230776267806,0.08687393523032143,0.0537232216898935,0.21225057001070122
landfill,textile,2.1943297396001213,2.6779658369686974,0,0.023218575982897362,0.07065685976866876,0.17206902628167797,74.07043715895594,0.31727066024953443,1713.9667139500334,108.67527085964264,0.40331015514052954,0.0,0.009105274272719094,0.7731775023849703
compostable,paper/cardboard,41.596198235483115,5.6028601985329765,0,0.0,0.0,0.17125791802549528,301.41280163619825,1.287463722702919,788.4198711914138,84.98401752936421,0.7494008328432481,0.30485170711738063,0.05674268445225755,0.44465908414528066
compostable,paper/cardboard,21.894036407382924,3.669502652649764,0,0.03827543242771171,0.0027135106654633395,0.29128872847264786,351.6664098804601,1.7598378580583174,564.4680628787212,55.854396114614026,0.7080824552186162,0.2403341312274233,0.6194541234390445,0.6059118370722697
compostable,paper/cardboard,20.933194958760318,2.9287397270931486,0,0.008988961365830246,0.09581791607680724,0.11803259197130442,316.29564684939743,1.7213112149264256,1046.5414500981958,79.689654544588,0.7405759176284742,0.15112017905637443,0.3511820277042092,0.45115834217772444
compostable,food,60.42973664654721,21.26488698800054,0,0.03583325387925872,0.08120599085260777,0.2002676407411424,448.53038725837024,0.2756864071285421,515.1609116387452,53.07095721219721,0.89800957867342,0.0697059832948503,0.5761754204811232,0.5614336990016408
compostable,paper/cardboard,26.930172847923966,2.4465416718405217,0,0.0,0.05269791005916394,0.10355151597560028,312.1804513103062,1.5977789502035629,1061.501546778638,30.708515978527693,0.8833655722342304,0.2154335928745042,0.23352512892604993,0.5235691878486411
recyclable,glass,4.711507818062356,0.449006672703161,0,0.0734083243916094,0.7971332611351883,0.5427010742927139,636.8632020324724,11.485747066719059,4729.258023642188,721.6469766884742,0.05963624778753722,0.2582431889063828,0.03207161192078213,0.2105665568642596
